,Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Precision_nerisbotnet,Recall_nerisbotnet,F1_score_nerisbotnet,Num_Obs_nerisbotnet,AUC_nerisbotnet,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Precision_sshscan,Recall_sshscan,F1_score_sshscan,Num_Obs_sshscan,AUC_sshscan,Precision_udpscan,Recall_udpscan,F1_score_udpscan,Num_Obs_udpscan,AUC_udpscan,Precision_spam,Recall_spam,F1_score_spam,Num_Obs_spam,AUC_spam,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
0,20.0,5.0,87.0,0.8404555234067809,0.9411789141361692,0.8879700574160804,24073.0,0.8141439456465802,1.0,0.975975975975976,0.9878419452887536,333.0,0.9879879879879878,0.9722222222222222,0.8823529411764706,0.9251101321585902,476.0,0.9410157979052692,0.9586776859504132,0.8285714285714286,0.8888888888888891,140.0,0.9142193643295052,1.0,1.0,1.0,21.0,1.0,1.0,0.7142857142857143,0.8333333333333333,7.0,0.8571428571428572,0.8556005398110661,0.6454694964366826,0.7358271582894385,12769.0,0.7949702771604571,0.8491880208791817,0.8404770089108651,0.8380036950961571,37819.0,0.8112794337084809,252322.21900725365
0,11.0,4.0,85.0,0.8338365243004419,0.94080259222333,0.8840958775765146,24072.0,0.8062683313167858,1.0,0.9760479041916168,0.987878787878788,334.0,0.9880239520958084,0.9718309859154929,0.871578947368421,0.9189789123196448,475.0,0.9356288096060208,0.968,0.8581560283687943,0.9097744360902256,141.0,0.9290249342194301,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,7.0,1.0,0.8566467296932279,0.6954342548359308,0.7676680354441322,12769.0,0.8180576327870125,0.8453660132925152,0.8571390798519302,0.8463261185510326,37820.0,0.8140847536965317,238594.81612372398
0,16.0,1.0,87.0,0.8365662249204117,0.9387695758733852,0.8847260555522932,24073.0,0.8087809319890753,1.0,0.954954954954955,0.976958525345622,333.0,0.9774774774774776,0.9741176470588236,0.871578947368421,0.92,475.0,0.9356421903914915,0.9606299212598424,0.8714285714285714,0.9138576779026216,140.0,0.9356479339971032,1.0,1.0,1.0,21.0,1.0,1.0,0.42857142857142855,0.6,7.0,0.7142857142857143,0.8553150553150554,0.6962957161876421,0.7676567086858919,12769.0,0.8181266995645383,0.8466436814521215,0.85588873023428,0.8465726932245748,37818.0,0.8155736409569029,241090.3324842453
0,16.0,2.0,82.0,0.8428944423722492,0.9387280355585096,0.8882337912465853,24073.0,0.8161558117556844,1.0,0.978978978978979,0.9893778452200304,333.0,0.9894894894894894,0.9673659673659674,0.8736842105263158,0.918141592920354,475.0,0.9366546588192848,0.9754098360655736,0.8439716312056738,0.9049429657794678,141.0,0.9219460045725272,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,7.0,1.0,0.8556456397073363,0.6777882205513784,0.7564024123765405,12768.0,0.8097535570043629,0.8507605452390202,0.8498638250614771,0.8451406725501219,37819.0,0.8175694127769159,224779.5653271675
0,17.0,3.0,78.0,0.8351847067941099,0.9400988659494041,0.8845417236662108,24073.0,0.8076021755907357,1.0,0.951951951951952,0.9753846153846154,333.0,0.975975975975976,0.9672897196261684,0.871578947368421,0.9169435215946844,475.0,0.9356020272403374,0.9761904761904762,0.8723404255319149,0.9213483146067416,141.0,0.9361304017356479,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8544610216381779,0.6773182957393483,0.75564681724846,12768.0,0.8092591239185345,0.8454550687457669,0.8503397763029166,0.8424078835393859,37819.0,0.8118388380647693,202360.3990857601
0,16.0,3.0,80.0,0.8422349121039078,0.9373987454824908,0.8872724413163999,24073.0,0.8149679208937042,1.0,0.9520958083832336,0.9754601226993864,334.0,0.9760479041916168,0.9742990654205608,0.8778947368421053,0.9235880398671096,475.0,0.9388000969595842,0.9763779527559056,0.8794326241134752,0.9253731343283584,141.0,0.93967650313954,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8533165731966738,0.6911269480773748,0.7637055947384361,12769.0,0.8152864502481717,0.8496491819264177,0.8533883292350809,0.8469671013451382,37821.0,0.818620339914109,214229.754997015
0,20.0,4.0,84.0,0.8380977130977131,0.937772608316371,0.8851379168382051,24073.0,0.8102814161744787,1.0,0.9580838323353292,0.9785932721712538,334.0,0.9790419161676648,0.9696261682242991,0.8736842105263158,0.919158361018826,475.0,0.9366680571723316,0.9761904761904762,0.8723404255319149,0.9213483146067416,141.0,0.93613040384876,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8531371184249776,0.6719398543347169,0.7517742924734953,12769.0,0.8064912428307786,0.8468958885174687,0.847121969276328,0.8415373048962156,37821.0,0.8126544228173229,242018.81166291237
0,18.0,3.0,84.0,0.8344779205434943,0.9388526565031364,0.8835936430986963,24073.0,0.8063725710681828,1.0,0.9669669669669668,0.9832061068702289,333.0,0.9834834834834836,0.9742990654205608,0.8760504201680672,0.9225663716814159,476.0,0.9378779307352759,0.968503937007874,0.8785714285714286,0.9213483146067416,140.0,0.9392326357294508,1.0,1.0,1.0,22.0,1.0,1.0,0.42857142857142855,0.6,7.0,0.7142857142857143,0.8507447563076299,0.6575299553606391,0.7417616397208234,12769.0,0.7993649537291799,0.8438102506836848,0.8430460074034902,0.8372300935606346,37820.0,0.8078085790990053,235375.59764504433
0,6.0,1.0,87.0,0.8437219395390602,0.9367756407593568,0.887817168953367,24073.0,0.8164637642219714,1.0,0.9730538922155688,0.9863429438543247,334.0,0.9865269461077844,0.976470588235294,0.8736842105263158,0.9222222222222224,475.0,0.9367082185313332,0.9747899159663864,0.8285714285714286,0.8957528957528959,140.0,0.9142459053685168,1.0,1.0,1.0,21.0,1.0,1.0,0.625,0.7692307692307693,8.0,0.8125,0.8531578430409587,0.6802412091784791,0.756949891067538,12769.0,0.8102814764107238,0.8505601498138777,0.8492596509783183,0.8450018301855621,37820.0,0.8178515917228458,248171.11006617546
0,17.0,2.0,92.0,0.8449197860962567,0.9386008640744432,0.8892999822879971,24072.0,0.8184675230388947,1.0,0.9760479041916168,0.987878787878788,334.0,0.9880239520958084,0.975609756097561,0.8421052631578947,0.9039548022598871,475.0,0.9209187412618952,0.9593495934959351,0.8368794326241135,0.8939393939393939,141.0,0.9183733645948744,1.0,1.0,1.0,21.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8569221857501448,0.6951209961625813,0.7675876680935704,12769.0,0.8179796597579374,0.8525246941373902,0.8550992887173114,0.8493091440118669,37819.0,0.8215542329661982,239261.8311290741
0,6.0,5.0,87.0,0.8383351263122751,0.9387695758733852,0.8857142857142858,24073.0,0.8108890067321537,1.0,0.9730538922155688,0.9863429438543247,334.0,0.9865269461077844,0.9742990654205608,0.8778947368421053,0.9235880398671096,475.0,0.9388000969595842,0.9682539682539684,0.8652482269503546,0.9138576779026216,141.0,0.932571034918914,1.0,1.0,1.0,22.0,1.0,1.0,0.7142857142857143,0.8333333333333333,7.0,0.8571428571428572,0.8527367081171057,0.6820424465502388,0.7578974849882515,12769.0,0.8110036598071328,0.8469409160852779,0.8513524232569207,0.8440872296850112,37821.0,0.8146574483255278,278230.1060760021
0,4.0,3.0,84.0,0.8434675431388661,0.9381439016284481,0.8882901309837549,24072.0,0.8166497803166971,1.0,0.9550898203592816,0.9770290964777948,334.0,0.9775449101796408,0.9761904761904762,0.8631578947368421,0.9162011173184356,475.0,0.9314450606365962,0.967741935483871,0.851063829787234,0.9056603773584906,141.0,0.9254788349286498,1.0,1.0,1.0,21.0,1.0,1.0,0.625,0.7692307692307693,8.0,0.8125,0.8544809228039042,0.678753230480069,0.7565467877094972,12769.0,0.8099167134397072,0.8508186063145305,0.8494182971972501,0.8450460384350809,37820.0,0.8177458737499331,246406.85366129875
0,17.0,5.0,85.0,0.8458105168404471,0.9367756407593568,0.8889721099832462,24073.0,0.8188860384319006,1.0,0.9670658682634732,0.9832572298325724,334.0,0.9835329341317364,0.9791183294663574,0.888421052631579,0.9315673289183224,475.0,0.944090034710038,0.9682539682539684,0.8652482269503546,0.9138576779026216,141.0,0.9325710363275432,1.0,1.0,1.0,22.0,1.0,1.0,0.5,0.6666666666666666,8.0,0.75,0.852953033662568,0.6627770381392435,0.7459345114803225,12769.0,0.8022702498004723,0.8518364675257191,0.8436095394215007,0.8421594057066472,37822.0,0.816817400070933,244085.15970158574
0,9.0,5.0,82.0,0.8438794937842984,0.9390188177626386,0.8889107353519465,24073.0,0.8174145587212959,1.0,0.9669669669669668,0.9832061068702289,333.0,0.9834834834834836,0.9718309859154929,0.871578947368421,0.9189789123196448,475.0,0.9356288139080632,0.967741935483871,0.851063829787234,0.9056603773584906,141.0,0.9254788363373536,1.0,1.0,1.0,22.0,1.0,1.0,0.5,0.6666666666666666,8.0,0.75,0.8590379843481579,0.7049103297047536,0.7743794898266443,12769.0,0.822976480515797,0.8525644062088292,0.8589936807593664,0.8515309986833856,37821.0,0.8227340248627447,240546.83586788175
