,Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_backdoor,Recall_label_backdoor,F1_score_label_backdoor,Num_Obs_label_backdoor,AUC_label_backdoor,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_label_shellcode,Recall_label_shellcode,F1_score_label_shellcode,Num_Obs_label_shellcode,AUC_label_shellcode,Precision_label_analysis,Recall_label_analysis,F1_score_label_analysis,Num_Obs_label_analysis,AUC_label_analysis,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
0,2.0,4.0,66.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16001.0,1.0,25960.30100250244
0,1.0,5.0,70.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,16002.0,1.0,27054.022698163983
0,19.0,5.0,62.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,16000.0,1.0,11068.818846464155
0,17.0,1.0,63.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,11483.208900213242
0,13.0,3.0,68.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,16000.0,1.0,12155.171847343445
0,11.0,5.0,70.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,13070.203440189363
0,1.0,3.0,66.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16001.0,1.0,23872.960577964786
0,15.0,2.0,71.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,11883.422239542007
0,19.0,1.0,70.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15999.0,1.0,11585.037096500395
0,20.0,4.0,70.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,10686.006104946136
0,8.0,2.0,65.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16002.0,1.0,26348.753301858906
0,4.0,2.0,70.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15999.0,1.0,28876.791096925732
0,15.0,3.0,69.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15999.0,1.0,11806.54479122162
0,13.0,2.0,67.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16001.0,1.0,12416.729291915894
0,8.0,3.0,70.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15998.0,1.0,26342.566245079044
0,10.0,3.0,70.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,18522.888107299805
0,6.0,5.0,69.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,15999.0,1.0,22291.475341081623
0,4.0,4.0,63.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16001.0,1.0,25729.291662454605
0,5.0,3.0,67.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16001.0,1.0,27244.816707372665
0,7.0,2.0,67.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15998.0,1.0,25358.3297560215
0,8.0,1.0,68.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15998.0,1.0,16102.80104637146
0,11.0,1.0,67.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,16002.0,1.0,19147.424342155457
0,14.0,2.0,66.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15999.0,1.0,12284.885255098345
0,16.0,1.0,68.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15999.0,1.0,11764.258124113083
0,18.0,3.0,65.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,11516.590389728544
0,5.0,1.0,66.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,28109.165004730225
0,16.0,2.0,74.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,11730.691288948059
0,15.0,5.0,73.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,15999.0,1.0,11878.281866550447
0,9.0,4.0,65.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15999.0,1.0,26159.27763533592
0,17.0,5.0,66.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15998.0,1.0,24055.88118004799
0,3.0,2.0,69.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,27630.23506951332
0,16.0,4.0,72.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16001.0,1.0,11695.670414209366
0,4.0,1.0,71.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15999.0,1.0,24013.56550192833
0,13.0,4.0,68.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15997.0,1.0,42503.64561343193
0,20.0,2.0,68.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16001.0,1.0,11234.822585344316
0,5.0,4.0,66.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15998.0,1.0,26826.126260757446
0,4.0,3.0,69.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,28358.884844541546
0,18.0,5.0,69.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16001.0,1.0,12084.222995758057
0,14.0,4.0,67.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15999.0,1.0,44932.189702749245
0,18.0,4.0,68.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15997.0,1.0,41002.73536777496
0,2.0,1.0,72.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15998.0,1.0,26246.267265081406
0,10.0,5.0,65.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,16001.0,1.0,18385.763496875763
0,17.0,4.0,67.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16001.0,1.0,25774.8326151371
0,14.0,3.0,65.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,16000.0,1.0,11695.53886651993
