split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_n_estimators,params
0.5762053158896938,0.6356825342946416,0.6390939639777632,0.6386240472699101,0.6150962862084418,0.6209386846913006,0.0240637469648378,27,47.04744548797608,15.97967442028215,0.7720394134521484,0.04168784064350666,16,500,"OrderedDict([('max_features', 16), ('n_estimators', 500)])"
0.5753069254293103,0.6396411784299393,0.6392323782905313,0.6427072196346919,0.6190042805343111,0.6231764464829316,0.025375659995349215,8,13.517007541656493,3.0516504154920114,1.0148162364959716,0.11936245212722514,2,600,"OrderedDict([('max_features', 2), ('n_estimators', 600)])"
0.5763594525453194,0.6378396903753023,0.6394230072093984,0.6435442889435736,0.6187959846588195,0.6231905482692957,0.024920656720956634,1,11.477258586883545,2.3273051870898422,0.8386156558990479,0.10179465354047697,2,500,"OrderedDict([('max_features', 2), ('n_estimators', 500)])"
0.5760511091005276,0.6372708601218892,0.638903343956274,0.6385199821883777,0.6150962862084418,0.6211665769602113,0.024280395530258448,23,46.155801391601564,18.22827120074735,0.7977467536926269,0.0716222306689105,16,600,"OrderedDict([('max_features', 16), ('n_estimators', 600)])"
0.5763594525453194,0.6378396903753023,0.6394230072093984,0.6435442889435736,0.6187959846588195,0.6231905482692957,0.024920656720956634,1,11.024791479110718,2.2985174062663916,0.9130055427551269,0.12459056774278943,2,500,"OrderedDict([('max_features', 2), ('n_estimators', 500)])"
0.5753069254293103,0.6396411784299393,0.6392323782905313,0.6427072196346919,0.6190042805343111,0.6231764464829316,0.025375659995349215,8,12.998899698257446,2.6744254942972616,0.9827353000640869,0.1628555622432801,2,600,"OrderedDict([('max_features', 2), ('n_estimators', 600)])"
0.5763594525453194,0.6378396903753023,0.6394230072093984,0.6435442889435736,0.6187959846588195,0.6231905482692957,0.024920656720956634,1,10.0178457736969,2.174945129617632,0.8564293861389161,0.09010931229724764,2,500,"OrderedDict([('max_features', 2), ('n_estimators', 500)])"
0.5762053158896938,0.6356825342946416,0.6390939639777632,0.6386240472699101,0.6150962862084418,0.6209386846913006,0.0240637469648378,27,41.03501815795899,16.405980998377178,0.8223455905914306,0.1404931735593241,16,500,"OrderedDict([('max_features', 16), ('n_estimators', 500)])"
0.5763594525453194,0.6378396903753023,0.6394230072093984,0.6435442889435736,0.6187959846588195,0.6231905482692957,0.024920656720956634,1,9.636462497711182,1.9966651783413327,0.8254715919494628,0.16989703471020984,2,500,"OrderedDict([('max_features', 2), ('n_estimators', 500)])"
0.5760511091005276,0.6372708601218892,0.638903343956274,0.6385199821883777,0.6150962862084418,0.6211665769602113,0.024280395530258448,23,47.439500427246095,18.392865454337564,0.8828660011291504,0.15869490807892297,16,600,"OrderedDict([('max_features', 16), ('n_estimators', 600)])"
