"Repetition","Fold","auc.multiclass","auc.background","auc.dos","auc.scan","auc.weighted","acc.overall","acc.background","acc.dos","acc.scan"
12,4,0.75,0.912,0.661,0.658,0.664,0.803258754863813,0.794399805210616,0.768546090635424,0.757484154071185
12,5,0.585,0.671,0.526,0.521,0.526,0.801751398686451,NA,0.400973236009732,0.406934306569343
13,1,0.714,0.872,0.626,0.625,0.629,0.801070038910506,NA,0.593503105823184,0.599480173400642
13,2,0.59,0.678,0.528,0.509,0.526,0.80204280155642,NA,NA,NA
13,3,0.716,0.887,0.625,0.618,0.627,0.802529182879377,NA,0.709253664120705,0.715230731698163
13,4,0.644,0.699,0.606,0.619,0.61,0.802577194262096,NA,0.722989927856969,0.729088976405395
13,5,0.701,0.843,0.615,0.617,0.618,0.801070038910506,NA,0.607225454284278,0.613208360267184
14,1,0.648,0.712,0.609,0.622,0.613,0.801604668125456,NA,0.651243599122165,0.657339673250427
14,2,0.728,0.912,0.614,0.618,0.618,0.803988326848249,NA,0.730108861807157,0.736109351643062
14,3,0.73,0.902,0.625,0.614,0.626,0.801313229571984,NA,0.612065529080458,0.618051358545398
14,4,0.579,0.634,0.544,0.539,0.544,0.801799610894942,NA,NA,NA
14,5,0.722,0.889,0.615,0.621,0.619,0.80204280155642,0.494040379469715,0.666293183940243,0.6888427734375
15,1,0.715,0.877,0.624,0.629,0.628,0.800583657587549,NA,0.601517005138243,0.607511622216785
15,2,0.733,0.889,0.634,0.641,0.638,0.803015564202335,NA,0.747837183553212,0.75381425113067
15,3,0.728,0.9,0.624,0.624,0.628,0.800875273522976,NA,0.595787545787546,0.601770451770452
15,4,0.667,0.79,0.602,0.606,0.605,0.802820325796256,NA,0.706303816307005,0.712416285744658
15,5,0.704,0.862,0.606,0.606,0.609,0.801021649233763,0.494037478705281,0.607323486307078,0.6073486328125
16,1,0.65,0.74,0.598,0.607,0.601,0.801070038910506,NA,0.543831564294414,0.549799895597703
16,2,0.65,0.709,0.616,0.623,0.618,0.799124513618677,0.494040379469715,0.573071936648096,0.569317427804864
16,3,0.694,0.847,0.603,0.604,0.606,0.801070038910506,0.994162004378497,0.623935808513532,0.619149817387703
16,4,0.735,0.905,0.632,0.633,0.635,0.802577194262096,NA,0.707264957264957,0.713369963369963
16,5,0.588,0.692,0.533,0.509,0.53,0.80204280155642,NA,0.900997324252007,0.906956944782291
17,1,0.703,0.842,0.616,0.614,0.619,0.800583657587549,NA,0.554919586390677,0.560896653968135
17,2,0.653,0.716,0.616,0.626,0.619,0.801070038910506,NA,0.567714680315217,0.573685920870907
17,3,0.799,0.971,0.677,0.664,0.678,0.803258754863813,0.994763760350706,0.695503644210224,0.646931853222325
17,4,0.652,0.729,0.616,0.619,0.618,0.802772373540856,NA,0.734918699186992,0.740894308943089
17,5,0.723,0.895,0.614,0.617,0.618,0.802820325796256,NA,0.688117424507812,0.694247880613746
18,1,0.635,0.676,0.624,0.629,0.626,0.801847799659616,NA,0.651291737752864,0.657262978308555
18,2,0.65,0.73,0.602,0.614,0.606,0.802285992217899,0.494040379469715,0.68757202220903,0.682746823069404
18,3,0.675,0.785,0.607,0.618,0.611,0.800583657587549,NA,0.577691589456295,0.583796595561301
18,4,0.716,0.858,0.637,0.632,0.639,0.802529182879377,NA,0.709253664120705,0.715230731698163
18,5,0.647,0.737,0.597,0.601,0.6,0.801070038910506,NA,0.627668740267645,0.633672170799377
19,1,0.708,0.857,0.645,0.641,0.647,0.801751398686451,0.619156318480643,0.663738502736058,0.642841748326101
19,2,0.712,0.87,0.61,0.611,0.613,0.800632141988816,NA,0.61395944741533,0.619964349376114
19,3,0.719,0.864,0.629,0.636,0.633,0.802334062727936,NA,0.734649122807018,0.740740740740741
19,4,0.717,0.906,0.606,0.607,0.61,0.800583657587549,NA,0.585505420036777,0.591491249501717
19,5,0.726,0.9,0.607,0.61,0.611,0.801313229571984,NA,0.626515151515151,0.632502443792766
20,1,0.575,0.678,0.515,0.503,0.515,0.80204280155642,NA,0.900997324252007,0.906956944782291
20,2,0.634,0.695,0.603,0.606,0.604,0.800632141988816,NA,0.616198416590766,0.622206263574581
20,3,0.734,0.905,0.62,0.623,0.624,0.801313229571984,0.994162004378497,0.628861969326517,0.621765548067186
20,4,0.645,0.722,0.594,0.612,0.599,0.802529182879377,NA,0.719669260269114,0.725765334397375
20,5,0.721,0.869,0.627,0.633,0.631,0.80204280155642,NA,0.666293183940243,0.672276089923149
