,AUC_label_background,AUC_label_dos,AUC_label_exploit,AUC_label_fuzzer,AUC_label_generic,AUC_label_reconnaissance,AUC_w,Accuracy_label_background,Accuracy_label_dos,Accuracy_label_exploit,Accuracy_label_fuzzer,Accuracy_label_generic,Accuracy_label_reconnaissance,Accuracy_w,F1_score_label_background,F1_score_label_dos,F1_score_label_exploit,F1_score_label_fuzzer,F1_score_label_generic,F1_score_label_reconnaissance,F1_score_w,Hyper_time,Kfold,Num_Obs_label_background,Num_Obs_label_dos,Num_Obs_label_exploit,Num_Obs_label_fuzzer,Num_Obs_label_generic,Num_Obs_label_reconnaissance,Num_Vars_,Precision_label_background,Precision_label_dos,Precision_label_exploit,Precision_label_fuzzer,Precision_label_generic,Precision_label_reconnaissance,Precision_w,Recall_label_background,Recall_label_dos,Recall_label_exploit,Recall_label_fuzzer,Recall_label_generic,Recall_label_reconnaissance,Recall_w,Rep,Testing_time,Total_Obs,Total_time,Training_time,Unnamed: 0
0,0.9850692767879796,0.6636872961962796,0.6723531167986041,0.7655271151940509,0.9919217651590272,0.5,0.9090044967058512,0.9840059977508434,0.9912532800199924,0.861926777458453,0.952642758965388,0.9925028114457078,0.9852555291765588,0.9645834599301852,0.977715877437326,0.435483870967742,0.484848484848485,0.6228855721393035,0.9901413079198159,0.0,0.8543094566750713,0.0,5.0,2840.0,82.0,1344.0,572.0,3045.0,118.0,62.0,0.9669421487603306,0.6428571428571429,0.6491885143570537,0.7228637413394919,0.990792502466294,0.0,0.8876116212405398,0.9887323943661972,0.32926829268292684,0.3869047619047619,0.5472027972027972,0.9894909688013136,0.0,0.8350206224221972,13.0,0.011723518371582031,8001.0,2.71562933921814,2.1508214473724365,
0,0.9852152362776784,0.669595200182334,0.6664730265134445,0.7709218320200447,0.9916297904316608,0.4998731447418496,0.9084093910324716,0.9833770778652668,0.9910011248593926,0.8605174353205849,0.9543807024121984,0.9923759530058742,0.9850018747656544,0.9641919525654994,0.9769217421481868,0.4375,0.4740810556079171,0.6353646353646353,0.9899687551389572,0.0,0.8530777385782066,0.0,5.0,2839.0,82.0,1344.0,571.0,3045.0,118.0,66.0,0.9627222982216144,0.6086956521739131,0.6465295629820051,0.7395348837209302,0.9914361001317524,0.0,0.8867626858711184,0.991546319126453,0.3414634146341464,0.3742559523809524,0.5569176882661997,0.9885057471264368,0.0,0.8343542942867859,9.0,0.013442754745483398,7999.0,2.2162094116210938,1.661041498184204,
0,0.9850547147609564,0.6593573200257546,0.6612544356684982,0.7560346528573237,0.9935859517264576,0.5041104167831446,0.9071460713473256,0.983375,0.990875,0.85775,0.95225,0.99425,0.985125,0.9642847274318579,0.9769057127973608,0.41600000000000004,0.4632075471698113,0.6117886178861788,0.9924342105263158,0.016528925619834708,0.8505784129928374,0.0,4.0,2839.0,81.0,1344.0,571.0,3045.0,118.0,67.0,0.9633561643835616,0.5909090909090909,0.6327319587628866,0.7288135593220338,0.9940691927512356,0.3333333333333333,0.8896786830782213,0.990841845720324,0.32098765432098764,0.3653273809523809,0.5271453590192644,0.9908045977011494,0.00847457627118644,0.8313328332083021,14.0,0.03532600402832031,7998.0,2.2120981216430664,1.6990511417388916,
0,0.9850088468753329,0.6595466182693598,0.6641595448284497,0.7688992377023748,0.9931818709135541,0.5167588213661262,0.9085710956725874,0.9836229528691086,0.991248906113264,0.8596074509313664,0.9536192024003,0.9937492186523316,0.9853731716464558,0.964599413386288,0.9772213528082072,0.4262295081967213,0.4695323571091167,0.6301096709870389,0.9917817225509532,0.06399999999999999,0.8536168374646586,0.0,2.0,2839.0,81.0,1344.0,571.0,3045.0,118.0,69.0,0.9649725274725276,0.6341463414634146,0.6429495472186287,0.7314814814814815,0.9927607765712404,0.5714285714285714,0.8956124171828963,0.9897851356111308,0.32098765432098764,0.3697916666666667,0.5534150612959721,0.9908045977011494,0.03389830508474576,0.8339584896224056,13.0,0.027086257934570312,7998.0,2.6353440284729004,2.1551761627197266,
0,0.9853806412045693,0.6513655209802919,0.6681798019688645,0.7684964659017214,0.9920209637144812,0.4999365723709248,0.9085957942553372,0.9840000000000001,0.99075,0.860875,0.952875,0.992625,0.98525,0.964458927231808,0.9777391304347826,0.4032258064516129,0.4772193518083607,0.6263627353815661,0.990304026294166,0.0,0.8531354836499657,0.0,1.0,2839.0,82.0,1344.0,571.0,3045.0,117.0,66.0,0.9656475437993816,0.5952380952380952,0.6471337579617834,0.7214611872146118,0.9911184210526316,0.0,0.8864641912179809,0.9901373723141952,0.3048780487804878,0.3779761904761905,0.5534150612959721,0.9894909688013136,0.0,0.8343335833958492,10.0,0.004497289657592773,7998.0,2.794834613800049,2.414168357849121,
0,0.9839716943923112,0.6452048127452732,0.6609575320512819,0.7609520742656872,0.9912632410910014,0.5,0.905992693377046,0.983,0.9905,0.85775,0.952375,0.992,0.985375,0.9633044511127782,0.976314872866597,0.3870967741935484,0.4627006610009442,0.6170854271356784,0.9894771456757646,0.0,0.8490476663434089,0.0,5.0,2839.0,82.0,1344.0,571.0,3045.0,117.0,67.0,0.9655528763348259,0.5714285714285714,0.6330749354005168,0.7240566037735849,0.9907803753704314,0.0,0.8838805996133644,0.9873194786896796,0.2926829268292683,0.3645833333333333,0.5376532399299475,0.9881773399014778,0.0,0.8293323330832708,17.0,0.0088653564453125,7998.0,2.4296023845672607,1.9043939113616943,
0,0.9842336530768832,0.647137791997605,0.6693715117527099,0.7629715791151387,0.9921577044915408,0.4998731125491689,0.9079733231787566,0.9826228278534817,0.9908738592324041,0.8618577322165271,0.9531191398924864,0.992874109263658,0.9849981247655956,0.9642407626825557,0.9758638652543844,0.396694214876033,0.48,0.622356495468278,0.9906234578055602,0.0,0.8526388782461757,0.0,4.0,2839.0,81.0,1344.0,571.0,3044.0,118.0,68.0,0.9623287671232876,0.6,0.6530089628681178,0.7322274881516587,0.9920922570016476,0.0,0.8873735328254817,0.9897851356111308,0.2962962962962963,0.3794642857142857,0.5411558669001751,0.9891590013140604,0.0,0.8333124921845693,18.0,0.014233589172363281,7997.0,2.628903388977051,1.9883887767791748,
0,0.985291045815346,0.647137791997605,0.6669176080462237,0.7572464485682517,0.99179293506831,0.4998731125491689,0.9073992175708896,0.9844980622577822,0.9908738592324041,0.8612326540817602,0.9514939367420928,0.9924990623827978,0.9849981247655956,0.9645461277808516,0.978374607603767,0.396694214876033,0.4754253308128544,0.6096579476861167,0.9901348240710292,0.0,0.8516859983032741,0.0,3.0,2839.0,81.0,1344.0,571.0,3045.0,118.0,69.0,0.9689119170984456,0.6,0.6515544041450777,0.7163120567375887,0.9914389199868292,0.0,0.8880939919443024,0.9880239520958084,0.2962962962962963,0.3742559523809524,0.5306479859894921,0.9888341543513958,0.0,0.8309577394348587,19.0,0.006878137588500977,7998.0,2.098522424697876,1.6968116760253906,
0,0.9845529770894628,0.6593573200257546,0.6718284970238095,0.768563769711117,0.9916668737852496,0.5041738524593689,0.9089096527444872,0.98375,0.990875,0.8625,0.953,0.9925,0.98525,0.9646051669167292,0.9773361227336124,0.41600000000000004,0.4845360824742269,0.6269841269841271,0.9901283316880553,0.016666666666666666,0.8545242711241331,0.0,2.0,2839.0,81.0,1344.0,571.0,3045.0,118.0,68.0,0.9675526406627546,0.5909090909090909,0.6544303797468355,0.7231121281464531,0.9920870425321464,0.5,0.8961117883554582,0.9873194786896796,0.32098765432098764,0.3846726190476191,0.5534150612959721,0.9881773399014778,0.00847457627118644,0.8342085521380345,1.0,0.1006174087524414,7998.0,10.617565631866457,9.151762723922731,
0,0.9868986452886258,0.6657192184605019,0.6671332481587254,0.7682234709967298,0.9912977985176296,0.512757061043863,0.9090187935172545,0.9852444666750032,0.9913717644116544,0.8610729023383769,0.9538576966362384,0.9921220457671628,0.9856196073527572,0.9648176439101129,0.9794925269377824,0.4390243902439024,0.4756960830580462,0.6306306306306306,0.9896330426197136,0.04958677685950413,0.8546786543188087,0.0,4.0,2839.0,81.0,1344.0,571.0,3044.0,117.0,65.0,0.9667238421955404,0.6428571428571429,0.6503225806451612,0.7359813084112149,0.9914276294098252,0.75,0.9000168829387164,0.9926030292356464,0.3333333333333333,0.375,0.5516637478108581,0.98784494086728,0.02564102564102564,0.8346673336668334,16.0,0.018982648849487305,7996.0,2.7183215618133545,2.070566415786743,
0,0.9835841725942099,0.6269752770778528,0.6824741014194139,0.759066153161782,0.9924502791130022,0.4999365723709248,0.9096002854894856,0.9825,0.99025,0.866875,0.951875,0.993,0.98525,0.9650009846211554,0.9756352245040028,0.35,0.5053413841151881,0.6130653266331658,0.9907985540584948,0.0,0.8558075920521795,0.0,1.0,2839.0,82.0,1344.0,571.0,3045.0,117.0,63.0,0.9642242862057104,0.5526315789473685,0.6724351050679852,0.7193396226415094,0.9914501808615588,0.0,0.8897486927325351,0.9873194786896796,0.25609756097560976,0.4047619047619048,0.5341506129597198,0.9901477832512317,0.0,0.8362090522630657,5.0,0.01740241050720215,7998.0,2.7563226222991943,2.177176713943481,
0,0.987827423129118,0.6718291500222965,0.6648175601946262,0.7699768330555941,0.9920943551092553,0.5041104006847621,0.9092724812085868,0.9867483435429428,0.9913739217402175,0.8582322790348793,0.9541192649081136,0.992874109263658,0.9851231403925492,0.9651743700674852,0.9815202231520224,0.44799999999999995,0.469597754911132,0.6333666333666333,0.9906203718940266,0.016528925619834708,0.8544472263411352,0.0,3.0,2839.0,81.0,1344.0,571.0,3044.0,118.0,73.0,0.9716948567483604,0.6363636363636364,0.6322418136020151,0.7372093023255814,0.9924167490933068,0.3333333333333333,0.8929744378562491,0.991546319126453,0.34567901234567894,0.3735119047619048,0.5551663747810858,0.9888304862023654,0.00847457627118644,0.8344379142178316,8.0,0.013643741607666016,7997.0,2.6604158878326416,2.1621134281158447,
0,0.9871345833185512,0.6697214787528605,0.6704972209704071,0.7624344435985131,0.991768250257438,0.5041738605065179,0.9092880684668834,0.9857517810273716,0.9912510936132984,0.8627671541057368,0.9536307961504812,0.99262592175978,0.98525184351956,0.9654631921009876,0.9801670146137788,0.4444444444444445,0.4825636192271442,0.6241134751773051,0.9902912621359224,0.016666666666666666,0.8553070780482062,0.0,3.0,2840.0,82.0,1344.0,571.0,3045.0,118.0,62.0,0.9687070151306741,0.6363636363636364,0.6580976863753213,0.7403846153846154,0.9924142480211082,0.5,0.8989317540312818,0.9919014084507042,0.3414634146341464,0.3809523809523809,0.5394045534150613,0.9881773399014778,0.00847457627118644,0.834375,5.0,0.002802848815917969,8000.0,2.791346549987793,2.323115110397339,
