,Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_backdoor,Recall_label_backdoor,F1_score_label_backdoor,Num_Obs_label_backdoor,AUC_label_backdoor,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_label_shellcode,Recall_label_shellcode,F1_score_label_shellcode,Num_Obs_label_shellcode,AUC_label_shellcode,Precision_label_analysis,Recall_label_analysis,F1_score_label_analysis,Num_Obs_label_analysis,AUC_label_analysis,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
0,6.0,4.0,61.0,0.9788004136504652,0.9973656480505796,0.9879958246346556,5694.0,0.9927142681246688,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,0.8887399463806971,0.4916573971078977,0.6330866555263787,2697.0,0.7395885662330708,0.9012345679012346,0.18114143920595527,0.3016528925619834,1209.0,0.5897593057142766,0.996656107004576,0.988134705984994,0.9923771138175764,5731.0,0.993142058359206,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9650362503156836,0.8472309038629828,0.8783657033266872,15998.0,0.9200463522251298,48893.2408425808
0,17.0,4.0,67.0,0.9899130434782608,0.9994732221246708,0.9946701616426388,5695.0,0.9969227162437829,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,0.8958742632612967,0.5072302558398221,0.6477272727272727,2697.0,0.7476394814977824,0.8958333333333334,0.17783291976840365,0.2967563837129054,1209.0,0.588071408505078,0.9957694341618192,0.9856918513348456,0.9907050157839354,5731.0,0.9916774738660596,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9694734577717516,0.8495094056621462,0.8822621047726341,16001.0,0.9222636389111236,52807.61349964142
0,8.0,1.0,68.0,0.972630858706808,0.9985950122936424,0.9854419410745237,5694.0,0.9915335309915416,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,0.8753351206434317,0.4842417500926956,0.6235378371926474,2697.0,0.7351289195542796,0.8982300884955752,0.16790736145574855,0.2829268292682927,1209.0,0.5831760757512023,0.9966490299823632,0.986040830570581,0.9913165511797212,5731.0,0.9920951206519996,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9603509624748078,0.8446680835104388,0.8740518596564105,15998.0,0.9180017273123856,51333.9452855587
0,16.0,4.0,72.0,0.9806629834254144,0.9975412715138744,0.9890301236287656,5694.0,0.9933374350195742,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,0.8941009239516702,0.4664441972562106,0.6130604288499025,2697.0,0.7276222790249784,0.9078947368421052,0.17107438016528925,0.2878998609179416,1210.0,0.584827298932621,0.9971826025708752,0.988134705984994,0.992638036809816,5731.0,0.9932883851249216,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9672952531988374,0.8422598587588276,0.8743909081443749,16001.0,0.9179199680264496,55147.580027341835
0,13.0,1.0,73.0,0.9912861624259324,0.9987708516242316,0.9950144319076358,5695.0,0.99695988976865,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,0.8893470790378006,0.4797923618835743,0.6233140655105972,2697.0,0.7338458239331439,0.8984771573604061,0.1462809917355372,0.2515991471215352,1210.0,0.5724644547644695,0.9963002114164904,0.986738789042052,0.9914964495485228,5731.0,0.9923470987367792,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9692474465200996,0.8425821772278466,0.8751022587661361,16002.0,0.9189908744222997,52506.82805705071
0,10.0,2.0,70.0,0.9820441988950276,0.9987708516242316,0.9903369025855314,5695.0,0.9943398213098844,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,0.898989898989899,0.4619948090470893,0.6103355375949057,2697.0,0.7257358290575194,0.8956521739130435,0.17024793388429751,0.28611111111111104,1210.0,0.584312662770693,0.9963015146178232,0.9870877682777874,0.9916732404242264,5731.0,0.992521488812701,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9673683257916672,0.8415099056308981,0.8739152172010342,16001.0,0.9176447589316948,53471.14692497253
0,2.0,3.0,70.0,0.9784668389319552,0.9973661106233538,0.9878260869565216,5695.0,0.9926186268234176,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,0.8779783393501805,0.4508713385242862,0.5957863792258696,2697.0,0.7190841960210126,0.8854625550660793,0.1662531017369727,0.2799442896935933,1209.0,0.5822476974341976,0.9961274423516988,0.987264480111654,0.9916761587663192,5732.0,0.992561054935562,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9617275768751796,0.8389475657771389,0.8701484793623935,16001.0,0.9157946746776215,51814.75165033341
0,15.0,4.0,71.0,0.9864653826132224,0.9982440737489026,0.9923197765753186,5695.0,0.995338200646645,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,0.9064935064935064,0.5176121616611049,0.6589568090630162,2697.0,0.7533945813942503,0.8991596638655462,0.1768595041322314,0.2955801104972376,1210.0,0.5876185027421569,0.9957634598411298,0.9842959343919035,0.98999648999649,5731.0,0.9909796291568124,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9702810225360652,0.8502062242219722,0.8829389738477025,16002.0,0.9223646345280988,52801.291795015335
0,8.0,2.0,65.0,0.9928446771378708,0.9989464442493416,0.9958862144420132,5695.0,0.997484282569029,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,0.8080667593880391,0.21542454579162032,0.34016393442622955,2697.0,0.6025262526026873,0.8990825688073395,0.16198347107438016,0.27450980392156865,1210.0,0.5802480903235612,0.9970075690899488,0.9883091956028616,0.9926393270241852,5731.0,0.9933270250237072,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9564021230521867,0.7998375203099612,0.8298317065563997,16002.0,0.8979842308587953,51021.75951623917
0,11.0,3.0,68.0,0.980848861283644,0.9984193888303478,0.9895561357702349,5694.0,0.9938255267783868,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,0.8946266573621773,0.4753429736744531,0.6208232445520582,2697.0,0.7319969284005485,0.8863636363636364,0.16115702479338842,0.2727272727272728,1210.0,0.5797334610175704,0.9975417032484636,0.9911025819958129,0.994311717861206,5732.0,0.994869694113778,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9659524155777436,0.8443944506936633,0.8753460626429853,16002.0,0.9190169253758188,35852.36418914795
0,20.0,3.0,70.0,0.984756625671228,0.9984193888303478,0.9915409435772216,5694.0,0.99493950807977,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,0.8834048640915594,0.4580860534124629,0.6033219345383487,2696.0,0.7229161284954361,0.9058295964125559,0.16708023159636062,0.28212290502793297,1209.0,0.5828301286455668,0.9948934671597112,0.9856943475226796,0.9902725440364559,5732.0,0.9914347443828088,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9659795646946532,0.8400425053131642,0.8724039806750734,15998.0,0.9169091775074794,32730.163471460342
