,Rep.,Kfold,Num. Vars.,Precision-Background,Recall-Background,F1_score_Background,Num. Obs. Background,AUC_Background,Precision-DoS,Recall-DoS,F1_score_DoS,Num. Obs. Dos,AUC_DoS,Precision-Botnet,Recall-Botnet,F1_score_Botnet,Num. Obs. Botnet,AUC_Botnet,Precision-Scan,Recall-Scan,F1_score_Scan,Num. Obs. Scan,AUC_Scan,Precision-SSHscan,Recall-SSHscan,F1_score_SSHscan,Num. Obs. SSHscan,AUC_SSHscan,Precision-UDPscan,Recall-UDPscan,F1_score_UDPscan,Num. Obs. UDPscan,AUC_UDPscan,Precision-Spam,Recall-Spam,F1_score_Spam,Num. Obs. Spam,AUC_Spam,Precision-w,Recall-w,F1_score_w,Total Obs.,AUC_w,Time
0,2,2,99,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16011,1.0,39934.18768239021
0,17,3,92,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,216,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16013,1.0,29646.41333532333
0,6,2,82,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16010,1.0,29484.532358407974
0,2,3,103,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,100,1.0,1.0,1.0,1.0,20,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16014,1.0,31257.467601299286
0,18,2,84,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,216,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16012,1.0,29473.492691993717
0,9,5,85,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,100,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16012,1.0,30266.029480457306
0,5,2,103,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,216,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16013,1.0,30108.324589014053
0,11,2,95,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16011,1.0,30447.743486881256
0,6,3,92,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,216,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16013,1.0,28303.10066866875
0,19,4,96,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,216,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16013,1.0,56677.934475660324
0,2,4,89,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,208,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16009,1.0,32142.53088307381
0,1,5,89,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16011,1.0,39886.26392793656
0,19,5,102,1.0,1.0,1.0,9340,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,100,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16013,1.0,55197.098739385605
0,17,1,83,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16011,1.0,30317.923614025123
0,13,3,105,1.0,1.0,1.0,9340,1.0,1.0,1.0,1.0,208,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16011,1.0,32328.396121740338
0,11,5,86,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,208,1.0,1.0,1.0,1.0,216,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,20,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16012,1.0,28997.336735725406
0,1,3,98,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,20,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16012,1.0,40607.86005663872
0,15,2,93,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,216,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16012,1.0,29633.661960601807
0,19,1,101,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,208,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,20,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16012,1.0,15825.728327274324
0,20,4,95,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,216,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16012,1.0,29997.02984166145
0,8,2,97,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,208,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,20,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16010,1.0,29164.724362850186
0,4,2,95,1.0,1.0,1.0,9340,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16013,1.0,31838.355458497997
0,15,3,90,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,20,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16012,1.0,27938.382638931274
0,13,2,90,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,216,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,20,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16013,1.0,32182.810482501984
0,8,3,94,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16012,1.0,29006.1076335907
0,10,3,88,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,100,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16012,1.0,29068.03012895584
0,6,5,95,1.0,1.0,1.0,9340,1.0,1.0,1.0,1.0,208,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,20,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16013,1.0,30073.31068491936
0,4,4,94,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,100,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16012,1.0,31894.002387285236
0,5,3,90,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16012,1.0,30369.118303775787
0,7,2,79,1.0,1.0,1.0,9340,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,20,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16013,1.0,29329.558129549023
0,8,1,88,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16011,1.0,30545.3450255394
0,11,1,78,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16012,1.0,29528.621925354004
