,Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_nerisbotnet,Recall_label_nerisbotnet,F1_score_label_nerisbotnet,Num_Obs_label_nerisbotnet,AUC_label_nerisbotnet,Precision_label_scan,Recall_label_scan,F1_score_label_scan,Num_Obs_label_scan,AUC_label_scan,Precision_label_anomaly_sshscan,Recall_label_anomaly_sshscan,F1_score_label_anomaly_sshscan,Num_Obs_label_anomaly_sshscan,AUC_label_anomaly_sshscan,Precision_label_anomaly_udpscan,Recall_label_anomaly_udpscan,F1_score_label_anomaly_udpscan,Num_Obs_label_anomaly_udpscan,AUC_label_anomaly_udpscan,Precision_label_anomaly_spam,Recall_label_anomaly_spam,F1_score_label_anomaly_spam,Num_Obs_label_anomaly_spam,AUC_label_anomaly_spam,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
0,7.0,1.0,85.0,0.9960503842869344,0.99914337723525,0.9975944833484792,9339.0,0.9967993223655645,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,0.9976963863886884,0.9995003747189608,0.9985969822627684,16012.0,0.9981332045698228,95698.3148508072
0,15.0,3.0,90.0,0.9920076726342713,0.9967876646321876,0.9943919243710944,9339.0,0.9927741709943494,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6121.0,1.0,0.9953384745647924,0.998126405196103,0.9967290895391988,16012.0,0.9957855347811784,103650.17994093896
0,15.0,2.0,93.0,0.9996788352424794,0.9998929221544064,0.9997858672376874,9339.0,0.9997216746243331,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,216.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,8.0,1.0,0.9991803278688524,0.9955896765762824,0.9973817705776468,6122.0,0.9975420577016902,0.999499288629942,0.9982513115163628,0.9988740578072144,16012.0,0.9988979013593804,111008.1873407364
0,5.0,2.0,103.0,1.0,1.0,1.0,9339.0,1.0,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,216.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,1.0,1.0,1.0,16013.0,1.0,129716.4848716259
0,14.0,3.0,96.0,0.999785890161653,1.0,0.9998929336188436,9339.0,0.9998501423647536,1.0,1.0,1.0,208.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,0.9998751204234122,1.0,0.999937553526504,16012.0,0.9999125955248834,125691.66038823126
0,19.0,2.0,100.0,1.0,1.0,1.0,9339.0,1.0,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6121.0,1.0,1.0,1.0,1.0,16011.0,1.0,162495.46373081207
0,8.0,3.0,94.0,0.9987164402609904,0.9997858443088125,0.9992508561643836,9339.0,0.9989937763429272,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,0.9992513637020604,0.99987509367974,0.9995630618110902,16012.0,0.9994131199891704,113377.09006285667
0,1.0,2.0,87.0,0.9912747393062352,0.9975372095513438,0.9943961146394832,9339.0,0.9926253623423484,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,0.9949113089602779,0.9985636670205458,0.9967317376268116,16013.0,0.9956990107359766,99629.4988372326
0,14.0,5.0,79.0,0.9882140581864516,0.9965735089409999,0.9923761795596312,9339.0,0.9899684091467592,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,0.9917259639252028,0.9790883842509394,0.98536665570536,6121.0,0.98701638626096,0.9899622581093896,0.9900068702766848,0.9899588058509714,16011.0,0.9891850773421348,89195.24398446082
0,3.0,1.0,102.0,1.0,1.0,1.0,9339.0,1.0,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,216.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,1.0,1.0,1.0,16013.0,1.0,134863.78078961372
0,18.0,1.0,98.0,0.9997859130807109,1.0,0.9998929450808264,9340.0,0.9998501423647536,1.0,1.0,1.0,208.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,0.9998751282191868,1.0,0.999937557425524,16013.0,0.9999125916247298,159850.03901052475
0,12.0,3.0,88.0,1.0,1.0,1.0,9339.0,1.0,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,1.0,1.0,1.0,16012.0,1.0,103824.5805823803
0,14.0,1.0,93.0,0.9987158908507224,0.9992505353319058,0.998983141557399,9340.0,0.9987263912614586,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,216.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,0.9992511033746954,0.9995629097720886,0.9994069648545804,16015.0,0.9992572272483312,107342.57147216797
0,7.0,4.0,88.0,0.9974348011970928,0.9992504550808438,0.9983418026210218,9339.0,0.9978266663893428,1.0,1.0,1.0,208.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,0.9985037541927206,0.999562800574605,0.9990327958701968,16011.0,0.9987323238654721,103971.19370269775
0,19.0,3.0,84.0,0.996793501496366,0.9986079880072812,0.997699919764643,9339.0,0.9970557925647916,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,6122.0,1.0,0.9981296927409008,0.9991880582099808,0.9986583942715634,16011.0,0.9982826835777022,129236.82043910028
0,6.0,2.0,82.0,0.9906313211966358,0.9963593532498126,0.9934870809310269,9339.0,0.9915839638382176,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,8.0,1.0,0.9983601180714988,0.9946087240646954,0.9964808904165644,6121.0,0.9967987497358566,0.9939080694173034,0.9958151155527796,0.9948554265493224,16010.0,0.9938668198262518,91582.12942028047
0,19.0,4.0,96.0,1.0,1.0,1.0,9339.0,1.0,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,216.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,1.0,1.0,1.0,16013.0,1.0,151648.6668419838
0,5.0,1.0,84.0,0.9905369484316852,0.9975372095513438,0.9940247545881348,9339.0,0.992099940007202,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6121.0,1.0,0.9944806745817828,0.9985635773170124,0.9965149377403568,16012.0,0.9953922895158168,95880.71791219713
0,5.0,5.0,88.0,1.0,1.0,1.0,9340.0,1.0,1.0,1.0,1.0,208.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,1.0,1.0,1.0,16012.0,1.0,105816.77546310423
0,10.0,4.0,85.0,0.9967955565050204,0.9992504550808438,0.9980214961766751,9339.0,0.9973776998209132,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,0.9981311248485846,0.999562855180166,0.9988461095855848,16013.0,0.9984706387702186,99130.98896479608
0,5.0,4.0,95.0,0.9998929336188436,1.0,0.999946463943466,9339.0,0.9999250599520384,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,6121.0,1.0,0.9999375496262808,1.0,0.9999687731414669,16011.0,0.9999562884824236,118178.84828257561
0,1.0,1.0,100.0,1.0,1.0,1.0,9339.0,1.0,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,216.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6121.0,1.0,1.0,1.0,1.0,16012.0,1.0,130446.6560778618
0,13.0,2.0,90.0,0.9975408959692076,0.9990362993896564,0.9982880376631714,9339.0,0.9977950451098716,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,216.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6121.0,1.0,0.9985658169897228,0.9994379566602136,0.9990015602158471,16013.0,0.9987140402348772,103325.12856197356
0,11.0,5.0,86.0,0.9931813339015556,0.9981796766249064,0.9956742323097464,9339.0,0.9942943939845644,1.0,1.0,1.0,208.0,1.0,1.0,1.0,1.0,216.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6121.0,1.0,0.996023012572235,0.9989382962777916,0.9974769957245015,16012.0,0.996672204935164,99536.1125049591
0,11.0,1.0,78.0,0.9884165781083952,0.9959310418674376,0.9921595818443651,9339.0,0.9897982798127838,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,0.9955657743471834,0.9901992812806272,0.9928752763901402,6122.0,0.9937346254734784,0.9915485943984362,0.9938795903072696,0.9927030212905924,16012.0,0.991654353754698,88991.49481105804
0,9.0,3.0,88.0,0.9909593703467348,0.9975374732334048,0.9942375413509764,9340.0,0.9923997871187252,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,0.9947268169011744,0.9985636670205458,0.996638895660908,16013.0,0.9955669775612872,100084.92916512491
0,19.0,1.0,101.0,1.0,1.0,1.0,9339.0,1.0,1.0,1.0,1.0,208.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,1.0,1.0,1.0,16012.0,1.0,165398.63696026802
0,20.0,5.0,82.0,0.9942369263607256,0.9975372095513438,0.9958843337431182,9339.0,0.994721842185744,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,0.9906203718940266,0.9834994281980068,0.9870470568945728,6121.0,0.9888680154134624,0.9930526482821908,0.9922553244644308,0.9926474816113086,16011.0,0.9926655678295212,138593.75994300842
0,11.0,4.0,96.0,1.0,1.0,1.0,9339.0,1.0,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,1.0,1.0,1.0,16013.0,1.0,123115.5895895958
0,16.0,1.0,90.0,0.9987164402609904,0.9997858443088125,0.9992508561643836,9339.0,0.9989937763429272,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,216.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6121.0,1.0,0.9992513637020604,0.99987509367974,0.9995630618110902,16012.0,0.9994131199891704,108814.22881650923
0,16.0,2.0,90.0,0.9928647497337592,0.9982867544705,0.99556836990763,9339.0,0.9941231464544916,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,0.9958383648365962,0.9990007494379216,0.9974152514718558,16012.0,0.9965723248025542,125041.45807194711
0,17.0,3.0,92.0,0.9981820126189712,0.9994646107720312,0.9988228999464956,9339.0,0.9984587063449608,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,216.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,0.9989397249640024,0.9996877537001186,0.9993134991944246,16013.0,0.9991010965188027,141508.61788368225
0,16.0,3.0,92.0,1.0,1.0,1.0,9340.0,1.0,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6121.0,1.0,1.0,1.0,1.0,16013.0,1.0,135722.24313092232
0,20.0,4.0,95.0,0.9995718261614216,0.9998929221544064,0.9997323483753549,9339.0,0.99964674580671,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,216.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,6122.0,1.0,0.9997502675819082,0.99993754683987,0.9998438921732099,16012.0,0.9997939644697018,169033.9245135784
0,18.0,3.0,87.0,0.9945617402431222,0.9987150658528752,0.9966340759737136,9339.0,0.9955361632276511,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6122.0,1.0,0.9968281346571644,0.9992505620784412,0.998036824601456,16012.0,0.9973964669237468,126775.9015533924
0,6.0,1.0,87.0,0.996048275125494,0.9986079880072812,0.997326489145546,9339.0,0.9965312122290604,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6121.0,1.0,0.9976950122663788,0.9991880582099808,0.9984405772362908,16011.0,0.9979767029546684,101110.94326639175
0,17.0,2.0,77.0,0.9894714452834202,0.9961456102783726,0.9927973109961052,9340.0,0.9906548521944836,1.0,1.0,1.0,208.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,0.992085737840066,0.9828487422410976,0.9874456387954378,6122.0,0.988997922834228,0.9908332096424172,0.991194654343346,0.9909991310441072,16013.0,0.9903429465489054,108750.34608078004
0,6.0,5.0,95.0,1.0,1.0,1.0,9340.0,1.0,1.0,1.0,1.0,208.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,9.0,1.0,0.9993454426444116,0.9975498203201568,0.998446824164146,6122.0,0.9985727061362184,0.9997497533172476,0.999063261100356,0.9994061985594768,16013.0,0.9994543250462704,117188.30975961685
0,4.0,3.0,91.0,0.9986094769494064,0.9996787664632188,0.9991438356164384,9339.0,0.998865162608108,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,6121.0,1.0,0.9991889266898074,0.9998126288176878,0.9995006108813891,16011.0,0.9993380646803524,111039.40794539453
0,17.0,5.0,103.0,1.0,1.0,1.0,9339.0,1.0,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,6122.0,1.0,1.0,1.0,1.0,16011.0,1.0,165232.6469027996
0,9.0,5.0,85.0,0.9938172902675619,0.9982867544705,0.9960470085470086,9339.0,0.9947975058131012,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,6122.0,1.0,0.9963939341624256,0.9990007494379216,0.997694417488166,16012.0,0.996965644940579,97146.8405034542
