,Rep,Kfold,Num_Vars_,Precision_label_category_background,Recall_label_category_background,F1_score_label_category_background,Num_Obs_label_category_background,AUC_label_category_background,Precision_label_category_dos,Recall_label_category_dos,F1_score_label_category_dos,Num_Obs_label_category_dos,AUC_label_category_dos,Precision_label_category_r2l,Recall_label_category_r2l,F1_score_label_category_r2l,Num_Obs_label_category_r2l,AUC_label_category_r2l,Precision_label_category_u2r,Recall_label_category_u2r,F1_score_label_category_u2r,Num_Obs_label_category_u2r,AUC_label_category_u2r,Precision_label_category_probe,Recall_label_category_probe,F1_score_label_category_probe,Num_Obs_label_category_probe,AUC_label_category_probe,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
0,16.0,2.0,51.0,0.7674418604651163,0.5025380710659898,0.607361963190184,197.0,0.7503749010551695,0.8035197988686361,0.9693660903851988,0.8786858203312943,13188.0,0.5717372063550828,0.6931216931216931,0.25736738703339884,0.3753581661891118,509.0,0.6269222746634439,0.0,0.0,0.0,16.0,0.5,0.6215538847117794,0.08096637283708782,0.14326978625072212,3063.0,0.5350554365982707,0.7661947590091511,0.7813586284098274,0.7268986959968063,16973.0,0.5687781990822423,2.0354466438293457
0,15.0,1.0,49.0,0.7333333333333333,0.5025380710659898,0.5963855421686746,197.0,0.7501961381139093,0.8035613163027748,0.9683069224353628,0.8782752217866722,13189.0,0.5717360239653696,0.6702127659574468,0.2475442043222004,0.3615494978479197,509.0,0.6218893205030377,0.0,0.0,0.0,16.0,0.5,0.6291866028708134,0.08586353248449233,0.15110600402183286,3063.0,0.5373606354824159,0.7665237262784027,0.7811358548368093,0.7274611898594977,16974.0,0.5690404353662298,15.17017650604248
0,11.0,5.0,44.0,0.7372262773722628,0.5126903553299492,0.6047904191616766,197.0,0.7552722802458889,0.8028664822730701,0.9683827431950868,0.8778911915317729,13189.0,0.5699245287970149,0.6770833333333334,0.2554027504911591,0.3708987161198288,509.0,0.625818593587517,0.0,0.0,0.0,16.0,0.5,0.6325,0.08259875938622266,0.14611608431995382,3063.0,0.5360157911660465,0.7668329520448053,0.7809591139389654,0.7266402527668444,16974.0,0.5675669424997005,2.0953192710876465
0,17.0,1.0,46.0,0.7674418604651163,0.5025380710659898,0.607361963190184,197.0,0.7503749543504236,0.8013398447282745,0.9704299037076352,0.8778162614450807,13189.0,0.5660603943901452,0.7058823529411765,0.2593320235756385,0.3793103448275862,509.0,0.6279958022524412,0.0,0.0,0.0,16.0,0.5,0.6487804878048781,0.08684296441397323,0.15318168730204434,3063.0,0.5382457220172088,0.7697988694725015,0.7833156592435491,0.7281391217550983,16974.0,0.5649753103277874,3.511420488357544
0,16.0,5.0,41.0,0.7333333333333333,0.5025380710659898,0.5963855421686746,197.0,0.7501961381139093,0.8016176562793905,0.969368413071499,0.8775482188207838,13189.0,0.5667185526387879,0.6715686274509803,0.2691552062868369,0.3842917251051893,509.0,0.6325429842548671,0.0,0.0,0.0,16.0,0.5,0.6246851385390428,0.08096637283708782,0.14335260115606935,3063.0,0.5351277123332876,0.7642418372836801,0.7817249911629551,0.7261791513640938,16974.0,0.5650583357973371,4.617114543914795
0,1.0,5.0,47.0,0.7460317460317459,0.4771573604060914,0.5820433436532508,197.0,0.7376249936083028,0.8013647176662075,0.9705815452270832,0.8778932208620511,13189.0,0.5661362151498692,0.6787564766839378,0.25736738703339884,0.3732193732193733,509.0,0.6268009118586368,0.0,0.0,0.0,16.0,0.5,0.6502590673575129,0.08194580476656872,0.14554943461873004,3063.0,0.5361206272053676,0.7690230991643721,0.7821963002238718,0.7263451636535356,16974.0,0.5644669382949539,28.48604798316956
0,3.0,3.0,43.0,0.7226277372262774,0.5025380710659898,0.592814371257485,197.0,0.7501364651944159,0.802510985561833,0.9692925923117751,0.8780521309110889,13189.0,0.5689486217372828,0.6574585635359116,0.23425196850393698,0.3454281567489115,508.0,0.615243202593906,0.0,0.0,0.0,16.0,0.5,0.6262626262626263,0.08096637283708782,0.143394044521538,3063.0,0.5351632726874153,0.7646795750502127,0.7806516231662052,0.7253937104649734,16973.0,0.5662751963056372,17.04364013671875
0,8.0,5.0,44.0,0.7588652482269503,0.5431472081218274,0.6331360946745561,197.0,0.7705602516527115,0.8019169329073482,0.9705815452270832,0.8782244785949507,13189.0,0.5674789332900744,0.6839378238341969,0.2598425196850393,0.37660485021398,508.0,0.6280688456305549,0.0,0.0,0.0,16.0,0.5,0.6423173803526449,0.0832517140058766,0.14739884393063585,3063.0,0.5365216154500987,0.7683283705027778,0.7833028928297885,0.72765146890402,16973.0,0.5659992165464178,3.350897312164306
0,7.0,2.0,44.0,0.6934306569343066,0.4822335025380711,0.5688622754491017,197.0,0.7398650376134355,0.8038808038808039,0.9674728940783986,0.8781226343679032,13189.0,0.5725079133535982,0.6648936170212766,0.2455795677799607,0.35868005738880915,509.0,0.6208766347858199,0.0,0.0,0.0,16.0,0.5,0.6273148148148148,0.08847535096310806,0.1550786838340486,3063.0,0.5384508880471496,0.7658115877601972,0.7806645457758925,0.7276540267901698,16974.0,0.5696866713105252,3.468520164489746
0,7.0,1.0,45.0,0.7384615384615385,0.4873096446700508,0.5871559633027523,197.0,0.7426414699268232,0.8000499562882478,0.9714892326357296,0.8774741456064654,13188.0,0.5627591473614579,0.6802030456852792,0.2632612966601179,0.37960339943342775,509.0,0.6297173830239364,0.0,0.0,0.0,16.0,0.5,0.6200527704485488,0.07672216780933726,0.13654851830331202,3063.0,0.5331849516257325,0.7625040200756524,0.7822423849643552,0.7246370705769968,16973.0,0.5614587674404816,4.707712650299072
0,12.0,3.0,50.0,0.75177304964539,0.5380710659898477,0.6272189349112425,197.0,0.7679924382819241,0.8025233820852427,0.969368413071499,0.8780906593406594,13189.0,0.5690963597722093,0.6989247311827957,0.2554027504911591,0.3741007194244605,509.0,0.6260007982641037,0.0,0.0,0.0,16.0,0.5,0.6408450704225352,0.08912830558276198,0.15649183147033535,3063.0,0.5390649075897421,0.7688960360538869,0.7831978319783198,0.7290238943208531,16974.0,0.5676267596112299,3.6600632667541504
0,14.0,1.0,42.0,0.7571428571428571,0.5380710659898477,0.6290801186943621,197.0,0.7680222409880096,0.802335803089288,0.9688376677534308,0.8777606044993991,13189.0,0.5685667863205728,0.6702702702702703,0.24361493123772104,0.3573487031700288,509.0,0.6199550514068957,0.0,0.0,0.0,16.0,0.5,0.647887323943662,0.0901077375122429,0.1582115219260533,3063.0,0.5396624518917695,0.7692241363620105,0.7826086956521741,0.728597017656322,16974.0,0.5671421549173602,17.0682590007782
0,8.0,2.0,50.0,0.736,0.467005076142132,0.5714285714285714,197.0,0.7325191073880287,0.8026745354093421,0.969368413071499,0.8781811312978673,13189.0,0.5696023259229656,0.7010309278350515,0.2671905697445973,0.3869132290184922,509.0,0.6318340799652175,0.0,0.0,0.0,16.0,0.5,0.6458333333333334,0.08093994778067885,0.14385150812064965,3064.0,0.535581755933327,0.7697864225693778,0.7812076583210604,0.7265155949167061,16975.0,0.5671527179755784,3.5317254066467285
0,17.0,3.0,45.0,0.7555555555555555,0.5177664974619289,0.6144578313253012,197.0,0.7578997008053565,0.8037242073477604,0.9687594783136184,0.8785586576811993,13188.0,0.5722265026970998,0.6923076923076923,0.26522593320235754,0.3835227272727272,509.0,0.6307908091667765,0.0,0.0,0.0,16.0,0.5,0.6423529411764706,0.08912830558276198,0.1565366972477064,3063.0,0.5391004576080597,0.7699446747867115,0.7827726388970718,0.7295212833395559,16973.0,0.5700917093116941,1.955556869506836
0,6.0,4.0,49.0,0.7703703703703704,0.5279187817258884,0.6265060240963856,197.0,0.7630354519025245,0.8033746773279608,0.967546254170458,0.8778507791269651,13188.0,0.571223589436616,0.680628272251309,0.2554027504911591,0.3714285714285714,509.0,0.6258488485206039,0.0,0.0,0.0,16.0,0.5,0.6608315098468271,0.09859614756774404,0.1715909090909091,3063.0,0.5437265425114061,0.7728294887645588,0.7833618099334236,0.7314651422421493,16973.0,0.5700586899855249,2.5810871124267583
0,7.0,5.0,43.0,0.7194244604316546,0.5076142131979695,0.5952380952380952,197.0,0.7526447317778117,0.8034871278403727,0.9678519978770188,0.8780437474205531,13189.0,0.5713995718771986,0.6911764705882353,0.27755905511811024,0.3960674157303371,508.0,0.6368663784548948,0.0,0.0,0.0,16.0,0.5,0.636150234741784,0.08847535096310806,0.15534537116652333,3063.0,0.5386661442090882,0.7681944360964248,0.7822423849643552,0.7290877280719762,16973.0,0.5694881568147131,2.349686861038208
0,16.0,3.0,44.0,0.7318840579710145,0.5126903553299492,0.6029850746268657,197.0,0.7552424775398032,0.8018932982258166,0.9698233376298432,0.8778997940974606,13189.0,0.5674744165031645,0.6984126984126984,0.2593320235756385,0.37822349570200575,509.0,0.6279350673602456,0.0,0.0,0.0,16.0,0.5,0.6635294117647059,0.0920666013712047,0.16169724770642202,3063.0,0.5408934832749203,0.7722537128224309,0.7839047955696948,0.7296572919223512,16974.0,0.5666064885055393,2.3160505294799805
0,10.0,4.0,47.0,0.7185185185185186,0.4923857868020304,0.5843373493975904,197.0,0.7450603230624362,0.8014300050175615,0.9688376677534308,0.8772182748086363,13189.0,0.5660784533270327,0.6735751295336787,0.2559055118110236,0.3708987161198288,508.0,0.6260396068013514,0.0,0.0,0.0,16.0,0.5,0.6445012787723785,0.08227228207639567,0.1459177764910249,3063.0,0.5361397355745027,0.7675656670598993,0.7810640428916514,0.7258651376576511,16973.0,0.564485343480429,2.3523244857788086
0,18.0,1.0,43.0,0.746268656716418,0.5076142131979695,0.6042296072507553,197.0,0.7527937541907825,0.8016295832027578,0.9698210494388838,0.877740795388258,13188.0,0.566812770426179,0.7061855670103093,0.2691552062868369,0.3897581792318635,509.0,0.6328465535807363,0.0,0.0,0.0,16.0,0.5,0.6298200514138818,0.07998694090760693,0.14194669756662806,3063.0,0.5348173381748674,0.7663638213480275,0.7819477994461792,0.7263211270891619,16973.0,0.5651146873598212,2.748497009277344
0,7.0,3.0,49.0,0.7727272727272727,0.5177664974619289,0.6200607902735562,197.0,0.7579892208372943,0.8018176120338452,0.9699749791492912,0.877916552292067,13189.0,0.5673963643765473,0.6858638743455497,0.25736738703339884,0.3742857142857143,509.0,0.6268617574059258,0.0,0.0,0.0,16.0,0.5,0.6382428940568475,0.0806135770234987,0.143146913937989,3064.0,0.5352747994383542,0.7677219851118541,0.7819145802650957,0.7263685983352806,16975.0,0.5655298466136061,3.9345886707305913
0,19.0,4.0,49.0,0.7307692307692307,0.4846938775510204,0.5828220858895705,196.0,0.7413039062328948,0.802586964711792,0.9691409507923271,0.8780353769534605,13189.0,0.5692468294252255,0.7098445595854922,0.2691552062868369,0.3903133903133904,509.0,0.6328770261619426,0.0,0.0,0.0,16.0,0.5,0.6494845360824743,0.08224543080939947,0.14600231749710313,3064.0,0.5362341460301491,0.7705833478378881,0.7815482502651113,0.7270332468454215,16974.0,0.5671172280348623,13.337381601333618
0,14.0,5.0,44.0,0.6956521739130435,0.4873096446700508,0.5731343283582089,197.0,0.7424030340660698,0.8024753408305585,0.968531998786776,0.8777186050506787,13188.0,0.56894235342245,0.6648351648351648,0.237721021611002,0.35021707670043417,509.0,0.6170079840805253,0.0,0.0,0.0,16.0,0.5,0.6282051282051282,0.07998694090760693,0.14190558934260064,3063.0,0.5347813928118192,0.7649020019871372,0.7797678666116774,0.7247497636417737,16973.0,0.5661673024642596,16.645164728164673
0,15.0,3.0,50.0,0.7555555555555555,0.5177664974619289,0.6144578313253012,197.0,0.7578997594301359,0.8007126336188035,0.9711881113048751,0.8777496059754677,13189.0,0.5644579922442474,0.676923076923077,0.2593320235756385,0.3750000000000001,509.0,0.6277528626836589,0.0,0.0,0.0,16.0,0.5,0.6596306068601583,0.08161932745674176,0.14526438117373622,3063.0,0.5361730452250283,0.7702630943919733,0.7831389183457051,0.7266117323858067,16974.0,0.5634362529131236,2.829345226287842
0,3.0,4.0,43.0,0.708029197080292,0.4923857868020304,0.5808383233532934,197.0,0.7450007851575867,0.8033075520342073,0.9686102054742588,0.8782483156881618,13189.0,0.5710950631070105,0.6927083333333334,0.26129666011787817,0.3794579172610556,509.0,0.6288566507391699,0.0,0.0,0.0,16.0,0.5,0.629976580796253,0.08782239634345412,0.15415472779369627,3063.0,0.5382322390746096,0.7668499978938123,0.7820195593260281,0.728347012868489,16974.0,0.5688483165727685,15.841271162033081
0,20.0,1.0,52.0,0.7266187050359713,0.5126903553299492,0.6011904761904762,197.0,0.7552126748337175,0.8022460631156283,0.969520054590947,0.8779868168085692,13189.0,0.5683795781541261,0.6791443850267379,0.2495088408644401,0.36494252873563215,509.0,0.622932373666353,0.0,0.0,0.0,16.0,0.5,0.6262626262626263,0.08096637283708782,0.143394044521538,3063.0,0.5351636551123833,0.7651640230673467,0.7813715093672676,0.7260029666662924,16974.0,0.5661254864511851,13.545255661010742
0,14.0,3.0,45.0,0.7709923664122137,0.5126903553299492,0.6158536585365854,197.0,0.7554511497713043,0.8032910438387137,0.9697475168701192,0.8787056439146715,13189.0,0.5712445983716681,0.7079207920792079,0.28094302554027506,0.4022503516174402,509.0,0.6386799422612099,0.0,0.0,0.0,16.0,0.5,0.6490825688073395,0.09236292428198434,0.1617142857142857,3064.0,0.5406822169393533,0.7714646095650076,0.7845066273932253,0.7311228223107016,16975.0,0.5698207533279536,15.59802794456482
0,9.0,1.0,45.0,0.7443609022556391,0.5025380710659898,0.6,197.0,0.7502556831247927,0.8018340556497707,0.9680012132241432,0.8771170428389845,13188.0,0.5672238562818206,0.6716417910447762,0.265748031496063,0.38081805359661497,508.0,0.6308697643055778,0.0,0.0,0.0,16.0,0.5,0.6426914153132249,0.0904046997389034,0.1585121602288984,3064.0,0.5396663659741322,0.7677857273330588,0.7822423849643552,0.7284956337199643,16973.0,0.5662150575521245,3.3055405616760254
0,4.0,5.0,41.0,0.7313432835820896,0.4974619289340101,0.5921450151057401,197.0,0.7476580670479194,0.8018074557549894,0.9686860262339828,0.8773821378292072,13189.0,0.5671699615978368,0.6683417085427136,0.26129666011787817,0.3757062146892655,509.0,0.6286440786164853,0.0,0.0,0.0,16.0,0.5,0.6463414634146342,0.08651648710414626,0.15260581629714945,3063.0,0.5380465405831995,0.7681773885298393,0.7819017320607988,0.727413200329931,16974.0,0.5657894222071663,7.209476947784424
0,12.0,5.0,46.0,0.7421875,0.4846938775510204,0.5864197530864197,196.0,0.7413633908499022,0.8013775829680652,0.970427661510464,0.8778379861444544,13188.0,0.5660806383662257,0.6683937823834197,0.2539370078740157,0.3680456490727532,508.0,0.6250248693403121,0.0,0.0,0.0,16.0,0.5,0.6391752577319587,0.08093994778067885,0.1436848203939745,3064.0,0.535436899400837,0.7666753090575267,0.7818760311100637,0.7258474612475901,16972.0,0.5642746863521924,2.101790189743042
0,16.0,1.0,48.0,0.75177304964539,0.5408163265306123,0.6290801186943621,196.0,0.7693650685523061,0.8024110001883594,0.9689893092728791,0.8778678389888721,13189.0,0.568664844911281,0.6683673469387755,0.25736738703339884,0.3716312056737589,509.0,0.6267096896294302,0.0,0.0,0.0,16.0,0.5,0.6532066508313539,0.08978126020241592,0.1578645235361653,3063.0,0.5396426070961756,0.7701241471927792,0.7831261415188829,0.7290519030794524,16973.0,0.5674210057460733,1.6531777381896973
0,7.0,4.0,50.0,0.7463768115942029,0.5255102040816326,0.6167664670658682,196.0,0.7617120073278163,0.8037118590751808,0.9686102054742588,0.8784898913491954,13189.0,0.5720429462889265,0.6910994764397905,0.2593320235756385,0.3771428571428571,509.0,0.6278742236439903,0.0,0.0,0.0,16.0,0.5,0.6361607142857143,0.0930460333006856,0.16234690971233268,3063.0,0.5406639224734915,0.7686782222223543,0.7833028928297885,0.7303672717424167,16973.0,0.5701768424210216,3.931727886199951
0,15.0,2.0,41.0,0.7238805970149254,0.4923857868020304,0.5861027190332326,197.0,0.7450901275450305,0.8022847100175747,0.9692144373673036,0.8778846153846154,13188.0,0.5684909703349068,0.6699029126213593,0.27111984282907664,0.3860139860139861,509.0,0.6334948096555489,0.0,0.0,0.0,16.0,0.5,0.629156010230179,0.08031341821743389,0.14244354371742907,3063.0,0.5349446314667328,0.7654050948673202,0.7814175455134625,0.7261998607570529,16973.0,0.5663716453308429,3.3809812068939213
0,13.0,4.0,46.0,0.7446808510638298,0.5329949238578681,0.621301775147929,197.0,0.7654245645098483,0.8028001004520342,0.969520054590947,0.8783185080880586,13189.0,0.5698326825134392,0.7128712871287128,0.2829076620825147,0.4050632911392405,509.0,0.6396925191675861,0.0,0.0,0.0,16.0,0.5,0.6282051282051282,0.07998694090760693,0.14190558934260064,3063.0,0.5347817674849298,0.7671660448546174,0.7824319547543301,0.7274286136575825,16974.0,0.5678067594521522,16.9873526096344
0,2.0,4.0,44.0,0.7109375,0.4619289340101523,0.5599999999999999,197.0,0.7298617011490913,0.8010766149223836,0.9703540829479111,0.8776272929881708,13189.0,0.5652510372456258,0.6887755102040817,0.265748031496063,0.3835227272727273,508.0,0.6310216015360668,0.0,0.0,0.0,16.0,0.5,0.6129807692307693,0.0832517140058766,0.1465938488071285,3063.0,0.5358386535521834,0.7619697293966203,0.7823602191716256,0.7264003341525814,16973.0,0.5637607644358446,30.672862768173214
0,13.0,3.0,50.0,0.7333333333333333,0.5025380710659898,0.5963855421686746,197.0,0.7501962020605907,0.8021709122851047,0.969368413071499,0.8778796305833076,13189.0,0.5682816708780634,0.6716417910447762,0.26522593320235754,0.38028169014084506,509.0,0.6306088368793278,0.0,0.0,0.0,16.0,0.5,0.6483253588516746,0.08844647519582245,0.15565766800689254,3064.0,0.5389396490708463,0.7689327481565972,0.7829160530191458,0.7285031443078221,16975.0,0.5669011246975767,2.2886593341827397
0,14.0,2.0,51.0,0.7480314960629921,0.4846938775510204,0.5882352941176471,196.0,0.7413931953324963,0.8031654314784574,0.9695958753506709,0.8785682388100718,13189.0,0.5705764203610346,0.6831683168316832,0.27165354330708663,0.3887323943661972,508.0,0.6338831370568474,0.0,0.0,0.0,16.0,0.5,0.6261467889908257,0.08912830558276198,0.15604458416690484,3063.0,0.5387046373697116,0.7662326283659625,0.7832901249116191,0.7293289675320737,16972.0,0.5686254072775843,16.33974552154541
0,1.0,1.0,48.0,0.7323943661971831,0.5306122448979592,0.6153846153846154,196.0,0.7641736196177226,0.8017554858934169,0.9695958753506709,0.8777240124918494,13189.0,0.5669860983518683,0.6855670103092784,0.26129666011787817,0.3783783783783784,509.0,0.6287958033339633,0.0,0.0,0.0,16.0,0.5,0.6299019607843137,0.08390466862553053,0.1480841256122155,3063.0,0.5365245844924921,0.7657011555619336,0.7825369704825311,0.7272193281514876,16973.0,0.5655564453429185,30.705738067626953
0,17.0,2.0,51.0,0.7352941176470589,0.5076142131979695,0.6006006006006006,197.0,0.7527342731265804,0.8029569046870085,0.9677003563575708,0.8776646953651492,13189.0,0.5702210181153939,0.7253886010362695,0.275049115913556,0.3988603988603989,509.0,0.6359151810589279,0.0,0.0,0.0,16.0,0.5,0.6481927710843374,0.08779373368146214,0.15464213854555905,3064.0,0.5386492210927618,0.7711538736744209,0.7818556701030928,0.7287588477768959,16975.0,0.56854407660189,2.830479145050049
0,12.0,1.0,48.0,0.7142857142857143,0.5076142131979695,0.5934718100890208,197.0,0.7526149983555561,0.8025481704638172,0.969520054590947,0.8781677082617952,13189.0,0.5691721805319333,0.7122641509433962,0.2966601178781925,0.4188626907073509,509.0,0.6464776447271315,0.0,0.0,0.0,16.0,0.5,0.6397058823529411,0.08521057786483839,0.15038893690579086,3063.0,0.5373217004053543,0.7686746598585376,0.7834924001413928,0.7289330902653962,16974.0,0.5678066768716521,2.128448963165283
0,6.0,1.0,49.0,0.7067669172932329,0.4771573604060914,0.5696969696969697,197.0,0.7374163746657028,0.8027266444681787,0.9687618469937068,0.8779633065347352,13189.0,0.5695856791111202,0.6945812807881774,0.2770137524557957,0.39606741573033705,509.0,0.6366240945698353,0.0,0.0,0.0,16.0,0.5,0.6136919315403423,0.08194580476656872,0.14458525345622114,3063.0,0.5352939432861669,0.7635015349844955,0.7813715093672676,0.7267674854990027,16974.0,0.5672901826338685,3.325681447982788
0,3.0,1.0,50.0,0.765625,0.4974619289340101,0.6030769230769231,197.0,0.7478369365733348,0.8018306062315842,0.9697475168701192,0.8778311599176388,13189.0,0.5674146987414516,0.6862745098039216,0.275049115913556,0.3927068723702665,509.0,0.6355811594386194,1.0,0.0625,0.1176470588235294,16.0,0.53125,0.6347150259067358,0.07996083550913838,0.14202898550724638,3064.0,0.5349124859020784,0.7679677499532723,0.7819734904270986,0.7265666147023114,16975.0,0.5656517823366232,28.26893877983093
0,11.0,1.0,49.0,0.7421875,0.4822335025380711,0.5846153846153846,197.0,0.7401333205859982,0.8032694121345488,0.9686860262339828,0.8782566852271946,13189.0,0.5711100495670707,0.6559139784946236,0.23968565815324164,0.35107913669064744,509.0,0.6178994305584623,0.0,0.0,0.0,16.0,0.5,0.6261261261261262,0.09073107049608356,0.15849486887115166,3064.0,0.5393990339181589,0.7654104200086467,0.7817967599410899,0.7282959770855639,16975.0,0.5686837206465409,1.814908742904663
0,10.0,3.0,47.0,0.7279411764705882,0.5025380710659898,0.5945945945945945,197.0,0.7501664011308017,0.8031426775612822,0.9688376677534308,0.8782432385992646,13189.0,0.570789673813324,0.6753926701570679,0.25343811394891946,0.3685714285714286,509.0,0.6248363896599936,0.0,0.0,0.0,16.0,0.5,0.6279620853080569,0.08648825065274153,0.15203671830177856,3064.0,0.537601109008349,0.7660620845133603,0.7817967599410899,0.7277601514604031,16975.0,0.5684347163054619,3.785286664962769
0,4.0,3.0,49.0,0.7786885245901639,0.4822335025380711,0.5956112852664576,197.0,0.7403119822675452,0.8020813742085136,0.970124355474674,0.8781358317032155,13188.0,0.5679110149466393,0.6884422110552764,0.2696850393700788,0.3875530410183876,508.0,0.6329596236694903,0.0,0.0,0.0,16.0,0.5,0.6354916067146283,0.08651648710414626,0.15229885057471265,3063.0,0.5377941555514979,0.7675872164146316,0.7831133631864247,0.7283501706249813,16972.0,0.5663598228200167,16.602566957473755
0,2.0,1.0,49.0,0.7518796992481203,0.5076142131979695,0.606060606060606,197.0,0.7528236172981562,0.8023839397741531,0.9697475168701192,0.8781626557725979,13189.0,0.5687575100863145,0.6887755102040817,0.26522593320235754,0.3829787234042553,509.0,0.6307605523892141,0.0,0.0,0.0,16.0,0.5,0.6466346153846154,0.08782239634345412,0.15464213854555905,3063.0,0.5386276096446622,0.7695293180187428,0.7831978319783198,0.7287667165639535,16974.0,0.5672512396985889,30.713430643081665
0,10.0,2.0,49.0,0.75,0.5329949238578681,0.6231454005934719,197.0,0.7654543672159341,0.8041685032428688,0.9683069224353628,0.8786377708978328,13189.0,0.5733212287209839,0.6794258373205742,0.2789783889980353,0.3955431754874652,509.0,0.6374545756104661,0.0,0.0,0.0,16.0,0.5,0.6320754716981132,0.08749591903362716,0.15371379409234298,3063.0,0.5381408859778875,0.7679865270577171,0.7827265229174031,0.7295434212275478,16974.0,0.5710567991444909,4.018479585647583
